"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm_up","N","I","R","S"
"32266","Swain",2021-04-30,14260,0,59.7657199754276,14260,0,8522.59166849598,5737.40833150402
"32267","Swain",2021-05-01,14260,0,59.8845573079613,14260,0,8539.53787211528,5720.46212788472
"32268","Swain",2021-05-02,14260,20,60.1358993739326,14260,20,8555.37925072278,5684.62074927722
"32269","Swain",2021-05-03,14260,0,60.239241264563,14260,0,8590.11580432668,5669.88419567332
"32270","Swain",2021-05-04,14260,0,60.334835434213,14260,0,8603.74753291878,5656.25246708122
"32271","Swain",2021-05-05,14260,0,60.4226818829115,14260,0,8616.27443650318,5643.72556349682
"32272","Swain",2021-05-06,14260,0,60.5027806106526,14260,0,8627.69651507906,5632.30348492094
"32273","Swain",2021-05-07,14260,0,60.5813981899053,14260,0,8638.9073818805,5621.0926181195
"32274","Swain",2021-05-08,14260,0,60.6585346206697,14260,0,8649.9070369075,5610.0929630925
"32275","Swain",2021-05-09,14260,28,60.9305433391175,14260,28,8660.69548015816,5571.30451984184
"32276","Swain",2021-05-10,14260,0,61.0047174728976,14260,0,8699.2727116352,5560.7272883648
"32277","Swain",2021-05-11,14260,0,61.0774104581844,14260,0,8709.6387313371,5550.3612686629
"32278","Swain",2021-05-12,14260,0,61.1486222949829,14260,0,8719.79353926456,5540.20646073544
"32279","Swain",2021-05-13,14260,0,61.2183529832797,14260,0,8729.73713541568,5530.26286458432
"32280","Swain",2021-05-14,14260,0,61.283871355085,14260,0,8739.08005523512,5520.91994476488
"32281","Swain",2021-05-15,14260,0,61.3451774103882,14260,0,8747.82229872136,5512.17770127864
"32282","Swain",2021-05-16,14260,8,61.4583721309481,14260,8,8755.9638658732,5496.0361341268
"32283","Swain",2021-05-17,14260,0,61.5112535532387,14260,0,8771.50475669184,5488.49524330816
"32284","Swain",2021-05-18,14260,0,61.5599226590188,14260,0,8778.44497117608,5481.55502882392
"32285","Swain",2021-05-19,14260,0,61.6043794483008,14260,0,8784.7845093277,5475.2154906723
"32286","Swain",2021-05-20,14260,0,61.6446239210774,14260,0,8790.52337114564,5469.47662885436
"32287","Swain",2021-05-21,14260,0,61.687907232456,14260,0,8796.69557134822,5463.30442865178
"32288","Swain",2021-05-22,14260,0,61.7342293824414,14260,0,8803.30110993614,5456.69889006386
"32289","Swain",2021-05-23,14260,4,61.8116408619181,14260,4,8810.33998690952,5445.66001309048
"32290","Swain",2021-05-24,14260,0,61.8640406891132,14260,0,8821.81220226754,5438.18779773246
"32291","Swain",2021-05-25,14260,0,61.9194793549151,14260,0,8829.7177560109,5430.2822439891
"32292","Swain",2021-05-26,14260,0,61.9779568593191,14260,0,8838.0566481389,5421.9433518611
"32293","Swain",2021-05-27,14260,0,62.0394732023299,14260,0,8846.82887865224,5413.17112134776
"32294","Swain",2021-05-28,14260,0,62.1032928335785,14260,0,8855.9295580683,5404.0704419317
"32295","Swain",2021-05-29,14260,0,62.1694157530602,14260,0,8865.35868638638,5394.64131361362
"32296","Swain",2021-05-30,14260,12,62.3219934334304,14260,12,8875.11626360718,5372.88373639282
"32297","Swain",2021-05-31,14260,0,62.3927229293935,14260,0,8897.20228973152,5362.79771026848
"32298","Swain",2021-06-01,14260,0,62.4657557136052,14260,0,8907.6167647601,5352.3832352399
"32299","Swain",2021-06-02,14260,0,62.5410917860605,14260,0,8918.35968869222,5341.64031130778
"32300","Swain",2021-06-03,14260,0,62.6187311467018,14260,0,8929.43106151968,5330.56893848032
"32301","Swain",2021-06-04,14260,0,62.6908040929809,14260,0,8939.70866365908,5320.29133634092
"32302","Swain",2021-06-05,14260,0,62.7573106248362,14260,0,8949.19249510164,5310.80750489836
"32303","Swain",2021-06-06,14260,4,62.8463012331725,14260,4,8957.8825558504,5298.1174441496
"32304","Swain",2021-06-07,14260,0,62.9016749362285,14260,0,8969.77884590618,5290.22115409382
"32305","Swain",2021-06-08,14260,0,62.9514822248828,14260,0,8976.88136526828,5283.11863473172
"32306","Swain",2021-06-09,14260,0,62.9957230991296,14260,0,8983.19011393588,5276.80988606412
"32307","Swain",2021-06-10,14260,0,63.0343975589739,14260,0,8988.70509190968,5271.29490809032
"32308","Swain",2021-06-11,14260,0,63.0719121913071,14260,0,8994.0546784804,5265.9453215196
"32309","Swain",2021-06-12,14260,0,63.1082669961293,14260,0,8999.23887364804,5260.76112635196
"32310","Swain",2021-06-13,14260,4,63.1715124643346,14260,4,9004.25767741412,5251.74232258588
"32311","Swain",2021-06-14,14260,0,63.2055476141453,14260,0,9013.11108977712,5246.88891022288
"32312","Swain",2021-06-15,14260,0,63.2384229364449,14260,0,9017.79911073704,5242.20088926296
"32313","Swain",2021-06-16,14260,0,63.2701384312391,14260,0,9022.3217402947,5237.6782597053
"32314","Swain",2021-06-17,14260,0,63.3006940985272,14260,0,9026.67897844998,5233.32102155002
"32315","Swain",2021-06-18,14260,0,63.3327492463243,14260,0,9031.25004252584,5228.74995747416
"32316","Swain",2021-06-19,14260,0,63.3663038746286,14260,0,9036.03493252204,5223.96506747796
"32317","Swain",2021-06-20,14260,0,63.4013579834411,14260,0,9041.0336484387,5218.9663515613
"32318","Swain",2021-06-21,14260,0,63.4379115727625,14260,0,9046.24619027594,5213.75380972406
"32319","Swain",2021-06-22,14260,0,63.4759646425913,14260,0,9051.67255803352,5208.32744196648
"32320","Swain",2021-06-23,14260,0,63.5155171929339,14260,0,9057.31275171238,5202.68724828762
"32321","Swain",2021-06-24,14260,0,63.5565692237798,14260,0,9063.166771311,5196.833228689
"32322","Swain",2021-06-25,14260,0,63.5960684352844,14260,0,9068.79935887156,5191.20064112844
"32323","Swain",2021-06-26,14260,0,63.6340148274372,14260,0,9074.21051439254,5185.78948560746
"32324","Swain",2021-06-27,14260,12,63.7545598728879,14260,12,9079.40023787382,5168.59976212618
"32325","Swain",2021-06-28,14260,0,63.7894006263418,14260,0,9096.36852931634,5163.63147068366
"32326","Swain",2021-06-29,14260,0,63.8226885604438,14260,0,9101.11538871928,5158.88461128072
"32327","Swain",2021-06-30,14260,0,63.8544236751987,14260,0,9105.64081608334,5154.35918391666
"32328","Swain",2021-07-01,14260,0,63.8846059706076,14260,0,9109.94481140864,5150.05518859136
"32329","Swain",2021-07-02,14260,0,63.9141787611029,14260,0,9114.16189133328,5145.83810866672
"32330","Swain",2021-07-03,14260,0,63.9431420466848,14260,0,9118.29205585726,5141.70794414274
"32331","Swain",2021-07-04,14260,16,64.0836977908926,14260,16,9122.33530498128,5121.66469501872
"32332","Swain",2021-07-05,14260,0,64.1114420666467,14260,0,9142.29163870382,5117.70836129618
"32333","Swain",2021-07-06,14260,0,64.1385768374874,14260,0,9146.1610570257,5113.8389429743
"32334","Swain",2021-07-07,14260,0,64.1651021034195,14260,0,9149.94355994762,5110.05644005238
"32335","Swain",2021-07-08,14260,0,64.1910178644381,14260,0,9153.63914746888,5106.36085253112
"32336","Swain",2021-07-09,14260,0,64.2166411129596,14260,0,9157.29302270804,5102.70697729196
"32337","Swain",2021-07-10,14260,0,64.2419718489839,14260,0,9160.9051856651,5099.0948143349
"32338","Swain",2021-07-11,14260,16,64.3792120360453,14260,16,9164.47563634006,5079.52436365994
"32339","Swain",2021-07-12,14260,0,64.4039577470752,14260,0,9184.00437473292,5075.99562526708
"32340","Swain",2021-07-13,14260,0,64.4284109456079,14260,0,9187.49140084368,5072.50859915632
"32341","Swain",2021-07-14,14260,0,64.4525716316433,14260,0,9190.93671467234,5069.06328532766
"32342","Swain",2021-07-15,14260,0,64.4764398051816,14260,0,9194.3403162189,5065.6596837811
"32343","Swain",2021-07-16,14260,0,64.500173733662,14260,0,9197.7247744202,5062.2752255798
"32344","Swain",2021-07-17,14260,0,64.5237734170844,14260,0,9201.09008927624,5058.90991072376
"32345","Swain",2021-07-18,14260,12,64.6313903280997,14260,12,9204.43626078702,5043.56373921298
"32346","Swain",2021-07-19,14260,0,64.6547215214063,14260,0,9219.76328895254,5040.23671104746
"32347","Swain",2021-07-20,14260,0,64.6779184696541,14260,0,9223.07117377268,5036.92882622732
"32348","Swain",2021-07-21,14260,0,64.700981172844,14260,0,9226.35991524756,5033.64008475244
"32349","Swain",2021-07-22,14260,0,64.7239096309809,14260,0,9229.62951337788,5030.37048662212
"32350","Swain",2021-07-23,14260,0,64.7470949625309,14260,0,9232.9357416569,5027.0642583431
"32351","Swain",2021-07-24,14260,0,64.7705371674881,14260,0,9236.2786000838,5023.7213999162
"32352","Swain",2021-07-25,14260,56,65.1869431182278,14260,56,9239.65808865928,4964.34191134072
"32353","Swain",2021-07-26,14260,0,65.2108990700102,14260,0,9299.07420738346,4960.92579261654
"32354","Swain",2021-07-27,14260,0,65.2351118952098,14260,0,9302.52695625692,4957.47304374308
"32355","Swain",2021-07-28,14260,0,65.2595815938167,14260,0,9306.01633527826,4953.98366472174
"32356","Swain",2021-07-29,14260,0,65.2843081658366,14260,0,9309.5423444483,4950.4576555517
"32357","Swain",2021-07-30,14260,0,65.3182862823029,14260,0,9314.3876238564,4945.6123761436
"32358","Swain",2021-07-31,14260,0,65.3615159432157,14260,0,9320.55217350256,4939.44782649744
"32359","Swain",2021-08-01,14260,100,66.1152594206655,14260,100,9328.0359933869,4831.9640066131
"32360","Swain",2021-08-02,14260,0,66.1769921704901,14260,0,9436.83908351188,4823.16091648812
"32361","Swain",2021-08-03,14260,0,66.2479764647158,14260,0,9446.96144386848,4813.03855613152
"32362","Swain",2021-08-04,14260,0,66.3282123033996,14260,0,9458.40307446478,4801.59692553522
"32363","Swain",2021-08-05,14260,0,66.4176996865412,14260,0,9471.16397530078,4788.83602469922
"32364","Swain",2021-08-06,14260,0,66.5017069384522,14260,0,9483.14340942328,4776.85659057672
"32365","Swain",2021-08-07,14260,0,66.580234059074,14260,0,9494.34137682396,4765.65862317604
"32366","Swain",2021-08-08,14260,196,68.0277551017611,14260,196,9504.75787751114,4559.24212248886
"32367","Swain",2021-08-09,14260,0,68.0953219599257,14260,0,9710.3929114854,4549.6070885146
"32368","Swain",2021-08-10,14260,0,68.157408686802,14260,0,9719.24647873796,4540.75352126204
"32369","Swain",2021-08-11,14260,0,68.214015282441,14260,0,9727.31857927608,4532.68142072392
"32370","Swain",2021-08-12,14260,0,68.265141746832,14260,0,9734.60921309824,4525.39078690176
"32371","Swain",2021-08-13,14260,0,68.3156827160795,14260,0,9741.81635531294,4518.18364468706
"32372","Swain",2021-08-14,14260,0,68.3659464318043,14260,0,9748.9839611753,4511.0160388247
"32373","Swain",2021-08-15,14260,208,69.8745337606132,14260,208,9756.10851426344,4295.89148573656
"32374","Swain",2021-08-16,14260,0,69.924150496794,14260,0,9971.18386084282,4288.81613915718
"32375","Swain",2021-08-17,14260,0,69.9716097056247,14260,0,9977.95154402208,4282.04845597792
"32376","Swain",2021-08-18,14260,0,70.0188533092498,14260,0,9984.68848189902,4275.31151810098
"32377","Swain",2021-08-19,14260,0,70.0658813076635,14260,0,9991.39467447282,4268.60532552718
"32378","Swain",2021-08-20,14260,0,70.1061910205895,14260,0,9997.14283953606,4262.85716046394
"32379","Swain",2021-08-21,14260,0,70.1453810192728,14260,0,10002.7313333483,4257.2686666517
"32380","Swain",2021-08-22,14260,296,72.2587397433885,14260,296,10008.0962874072,3955.9037125928
"32381","Swain",2021-08-23,14260,0,72.2940107422013,14260,0,10309.1259318379,3950.8740681621
"32382","Swain",2021-08-24,14260,0,72.2940107422013,14260,0,10309.1259318379,3950.8740681621
"32383","Swain",2021-08-25,14260,0,72.2940107422013,14260,0,10309.1259318379,3950.8740681621
"32384","Swain",2021-08-26,14260,0,72.2940107422013,14260,0,10309.1259318379,3950.8740681621
"32385","Swain",2021-08-27,14260,0,72.2940107422013,14260,0,10309.1259318379,3950.8740681621
"32386","Swain",2021-08-28,14260,0,72.2940107422013,14260,0,10309.1259318379,3950.8740681621
"32387","Swain",2021-08-29,14260,324,74.5661005037721,14260,324,10309.1259318379,3626.8740681621
"32388","Swain",2021-08-30,14260,0,74.5661005037721,14260,0,10633.1259318379,3626.8740681621
"32389","Swain",2021-08-31,14260,0,74.5661005037721,14260,0,10633.1259318379,3626.8740681621
"32390","Swain",2021-09-01,14260,0,74.5661005037721,14260,0,10633.1259318379,3626.8740681621
"32391","Swain",2021-09-02,14260,0,74.5661005037721,14260,0,10633.1259318379,3626.8740681621
"32392","Swain",2021-09-03,14260,0,74.5661005037721,14260,0,10633.1259318379,3626.8740681621
"32393","Swain",2021-09-04,14260,0,74.5661005037721,14260,0,10633.1259318379,3626.8740681621
"32394","Swain",2021-09-05,14260,272,76.4735338838562,14260,272,10633.1259318379,3354.8740681621
"32395","Swain",2021-09-06,14260,0,76.4735338838562,14260,0,10905.1259318379,3354.8740681621
"32396","Swain",2021-09-09,14260,0,76.4735338838562,14260,0,10905.1259318379,3354.8740681621
"32397","Swain",2021-09-12,14260,320,78.7175731545435,14260,320,10905.1259318379,3034.8740681621
"32398","Swain",2021-09-16,14260,0,78.7175731545435,14260,0,11225.1259318379,3034.8740681621
"32399","Swain",2021-09-19,14260,336,81.0738143887651,14260,336,11225.1259318379,2698.8740681621
"32400","Swain",2021-09-23,14260,0,81.0738143887651,14260,0,11561.1259318379,2698.8740681621
"32401","Swain",2021-09-26,14260,416,83.9910654406585,14260,416,11561.1259318379,2282.8740681621
"32402","Swain",2021-09-30,14260,0,83.9910654406585,14260,0,11977.1259318379,2282.8740681621
"32403","Swain",2021-10-03,14260,308,86.1509532386949,14260,308,11977.1259318379,1974.8740681621
"32404","Swain",2021-10-07,14260,0,86.1509532386949,14260,0,12285.1259318379,1974.8740681621
"32405","Swain",2021-10-10,14260,176,87.3851748375729,14260,176,12285.1259318379,1798.8740681621
"32406","Swain",2021-10-14,14260,0,87.3851748375729,14260,0,12461.1259318379,1798.8740681621
"32407","Swain",2021-10-17,14260,100,88.0864371096627,14260,100,12461.1259318379,1698.8740681621
"32408","Swain",2021-10-21,14260,0,88.0864371096627,14260,0,12561.1259318379,1698.8740681621
"32409","Swain",2021-10-24,14260,76,88.6193964364509,14260,76,12561.1259318379,1622.8740681621
"32410","Swain",2021-10-28,14260,0,88.6193964364509,14260,0,12637.1259318379,1622.8740681621
"32411","Swain",2021-10-31,14260,116,89.432860672075,14260,116,12637.1259318379,1506.8740681621
"32412","Swain",2021-11-04,14260,0,89.432860672075,14260,0,12753.1259318379,1506.8740681621
"32413","Swain",2021-11-07,14260,40,89.7133655809109,14260,40,12753.1259318379,1466.8740681621
"32414","Swain",2021-11-11,14260,0,89.7133655809109,14260,0,12793.1259318379,1466.8740681621
"32415","Swain",2021-11-14,14260,8,89.7694665626781,14260,8,12793.1259318379,1458.8740681621
"32416","Swain",2021-11-18,14260,0,89.7694665626781,14260,0,12801.1259318379,1458.8740681621
"32417","Swain",2021-11-21,14260,56,90.1621734350484,14260,56,12801.1259318379,1402.8740681621
"32418","Swain",2021-11-28,14260,104,90.8914861980217,14260,104,12857.1259318379,1298.8740681621
"32419","Swain",2021-12-05,14260,240,92.5745156510372,14260,240,12961.1259318379,1058.8740681621
"32420","Swain",2021-12-12,14260,144,93.5843333228464,14260,144,13201.1259318379,914.874068162102
"32421","Transylvania",2020-02-23,33775,0,0,33775,0,0,33775
"32422","Transylvania",2020-02-27,33775,0,0,33775,0,0,33775
"32423","Transylvania",2020-03-01,33775,0,0,33775,0,0,33775
"32424","Transylvania",2020-03-05,33775,0,0,33775,0,0,33775
"32425","Transylvania",2020-03-08,33775,0,0,33775,0,0,33775
"32426","Transylvania",2020-03-12,33775,0,0,33775,0,0,33775
"32427","Transylvania",2020-03-22,33775,16,0.0473723168023686,33775,16,-3.5527136788005e-15,33759
"32428","Transylvania",2020-03-26,33775,0,0.0473723168023686,33775,0,16,33759
"32429","Transylvania",2020-03-29,33775,4,0.0592153960029608,33775,4,16,33755
"32430","Transylvania",2020-04-05,33775,4,0.0710584752035529,33775,4,20,33751
"32431","Transylvania",2020-04-19,33775,12,0.106587712805329,33775,12,24,33739
"32432","Transylvania",2020-04-23,33775,0,0.106587712805329,33775,0,36,33739
"32433","Transylvania",2020-04-26,33775,0,0.106587712805329,33775,0,36,33739
"32434","Transylvania",2020-04-30,33775,0,0.106587712805329,33775,0,36,33739
"32435","Transylvania",2020-05-03,33775,0,0.106587712805329,33775,0,36,33739
"32436","Transylvania",2020-05-07,33775,0,0.106587712805329,33775,0,36,33739
"32437","Transylvania",2020-05-10,33775,0,0.106587712805329,33775,0,36,33739
"32438","Transylvania",2020-05-14,33775,0,0.106587712805329,33775,0,36,33739
"32439","Transylvania",2020-05-17,33775,8,0.130273871206514,33775,8,36,33731
"32440","Transylvania",2020-05-21,33775,0,0.130273871206514,33775,0,44,33731
"32441","Transylvania",2020-05-24,33775,8,0.153960029607698,33775,8,44,33723
"32442","Transylvania",2020-05-28,33775,0,0.153960029607698,33775,0,52,33723
"32443","Transylvania",2020-05-31,33775,8,0.177646188008882,33775,8,52,33715
"32444","Transylvania",2020-06-04,33775,0,0.177646188008882,33775,0,60,33715
"32445","Transylvania",2020-06-07,33775,4,0.189489267209475,33775,4,60,33711
"32446","Transylvania",2020-06-11,33775,0,0.189489267209475,33775,0,64,33711
"32447","Transylvania",2020-06-14,33775,4,0.201332346410067,33775,4,64,33707
"32448","Transylvania",2020-06-18,33775,0,0.201332346410067,33775,0,68,33707
"32449","Transylvania",2020-06-21,33775,12,0.236861584011843,33775,12,68,33695
"32450","Transylvania",2020-06-25,33775,0,0.236861584011843,33775,0,80,33695
"32451","Transylvania",2020-06-28,33775,28,0.319763138415988,33775,28,80,33667
"32452","Transylvania",2020-07-02,33775,0,0.319763138415988,33775,0,108,33667
"32453","Transylvania",2020-07-05,33775,60,0.497409326424871,33775,60,108,33607
"32454","Transylvania",2020-07-09,33775,0,0.497409326424871,33775,0,168,33607
"32455","Transylvania",2020-07-12,33775,112,0.829015544041451,33775,112,168,33495
"32456","Transylvania",2020-07-16,33775,0,0.829015544041451,33775,0,280,33495
"32457","Transylvania",2020-07-19,33775,128,1.2079940784604,33775,128,280,33367
"32458","Transylvania",2020-07-23,33775,0,1.2079940784604,33775,0,408,33367
"32459","Transylvania",2020-07-26,33775,60,1.38564026646928,33775,60,408,33307
"32460","Transylvania",2020-07-30,33775,0,1.38564026646928,33775,0,468,33307
"32461","Transylvania",2020-08-02,33775,80,1.62250185048113,33775,80,468,33227
"32462","Transylvania",2020-08-06,33775,0,1.62250185048113,33775,0,548,33227
"32463","Transylvania",2020-08-09,33775,68,1.82383419689119,33775,68,548,33159
"32464","Transylvania",2020-08-13,33775,0,1.82383419689119,33775,0,616,33159
"32465","Transylvania",2020-08-16,33775,144,2.25018504811251,33775,144,616,33015
"32466","Transylvania",2020-08-20,33775,0,2.25018504811251,33775,0,760,33015
"32467","Transylvania",2020-08-23,33775,192,2.81865284974093,33775,192,760,32823
"32468","Transylvania",2020-08-27,33775,0,2.81865284974093,33775,0,952,32823
"32469","Transylvania",2020-08-30,33775,128,3.19763138415988,33775,128,952,32695
"32470","Transylvania",2020-09-03,33775,0,3.19763138415988,33775,0,1080,32695
"32471","Transylvania",2020-09-06,33775,96,3.48186528497409,33775,96,1080,32599
